,Date,Open,High,Close,week_day,week_close,week_high,close_week_profit,high_week_profit,Start_of_Week_Dollars_if_close,End_of_Week_Dollars_if_close,Start_of_Week_Dollars_if_high,End_of_Week_Dollars_if_high
138,2020-05-02,8869.0576171875,9007.1875,8988.5966796875,5,9268.76171875,9411.4677734375,1.045067257291001,1.0611575862579643,3526.185112212738,3685.1006039205267,40421.59224201395,42893.67925623918
139,2020-05-06,9007.44140625,9411.4677734375,9268.76171875,2,9593.896484375,9913.86328125,1.0651078426908307,1.1006303381969336,3685.1006039205267,3925.0295543404695,42893.67925623918,47210.08470630532
140,2020-05-09,9840.90625,9913.86328125,9593.896484375,5,9269.9873046875,9317.87890625,0.9419851250678768,0.9468517095414866,3925.0295543404695,3697.31945564052,47210.08470630532,44700.949411763584
141,2020-05-13,8805.3876953125,9317.87890625,9269.9873046875,2,9377.013671875,9564.205078125,1.0649177522151354,1.0861764875175743,3697.31945564052,3937.341123921991,44700.949411763584,48553.12022077015
142,2020-05-16,9333.240234375,9564.205078125,9377.013671875,5,9522.9814453125,9804.7939453125,1.0203296182432624,1.0505241158585776,3937.341123921991,4017.3857658648226,48553.12022077015,51006.22369209979
143,2020-05-20,9725.3291015625,9804.7939453125,9522.9814453125,2,9209.287109375,9302.501953125,0.9469383517207052,0.9565231012727818,4017.3857658648226,3804.216655354258,51006.22369209979,48788.63127018053
144,2020-05-23,9185.0625,9302.501953125,9209.287109375,5,9181.017578125,9203.3203125,0.9995596195589306,1.0019877722661115,3804.216655354258,3802.5413527456494,48788.63127018053,48885.61195832093
145,2020-05-27,8837.380859375,9203.3203125,9181.017578125,2,9700.4140625,9704.0302734375,1.0976571245324869,1.0980663194053846,3802.5413527456494,4173.8866071706625,48885.61195832093,53679.643994953316
146,2020-05-30,9438.9140625,9704.0302734375,9700.4140625,5,9656.7177734375,9682.859375,1.0230750814654426,1.0258446375170607,4173.8866071706625,4270.199380658645,53679.643994953316,55066.97493604775
147,2020-06-03,9533.7607421875,9682.859375,9656.7177734375,2,9653.6796875,9773.431640625,1.012578346421245,1.0251391769647564,4270.199380658645,4323.911427756356,55066.97493604775,56451.313363878864
148,2020-06-06,9664.904296875,9773.431640625,9653.6796875,5,9870.0947265625,9908.896484375,1.0212304667883618,1.0252451736722206,4323.911427756356,4415.710085719155,56451.313363878864,57876.43657377493
149,2020-06-10,9794.119140625,9908.896484375,9870.0947265625,2,9475.27734375,9493.2119140625,0.9674455872654768,0.9692767443154364,4415.710085719155,4271.959237072657,57876.43657377493,56098.28401480742
150,2020-06-13,9480.7353515625,9493.2119140625,9475.27734375,5,9480.2548828125,9540.4228515625,0.9999493215734663,1.0062956614425655,4271.959237072657,4271.742740900306,56098.28401480742,56451.45981847353
151,2020-06-17,9533.7841796875,9540.4228515625,9480.2548828125,2,9332.3408203125,9394.9716796875,0.9788705769316457,0.985439936820077,4271.742740900306,4181.483281288652,56451.45981847353,55629.52299691767
152,2020-06-20,9290.9599609375,9394.9716796875,9332.3408203125,5,9313.6103515625,9680.3671875,1.0024378956232973,1.0419124857065047,4181.483281288652,4191.677301078996,55629.52299691767,57961.09458438566
153,2020-06-24,9632.1494140625,9680.3671875,9313.6103515625,2,9045.390625,9207.810546875,0.939083296589455,0.9559455684348102,4191.677301078996,3936.3341381364526,57961.09458438566,55407.651509574345
154,2020-06-27,9167.82421875,9207.810546875,9045.390625,5,9228.3251953125,9309.7548828125,1.0065992731883715,1.015481390205129,3936.3341381364526,3962.3110824747278,55407.651509574345,56265.438982943866
155,2020-07-01,9145.9853515625,9309.7548828125,9228.3251953125,2,9132.48828125,9183.2958984375,0.998524262854828,1.0040794452911108,3962.3110824747278,3956.463752829593,56265.438982943866,56494.97076305512
156,2020-07-04,9084.2333984375,9183.2958984375,9132.48828125,5,9428.3330078125,9450.3359375,1.0378787724051857,1.040300873282876,3956.463752829593,4106.329742852392,56494.97076305512,58771.76742089679
157,2020-07-08,9253.0205078125,9450.3359375,9428.3330078125,2,9240.3466796875,9293.5322265625,0.998630303681452,1.0043782156016832,4106.329742852392,4100.705318120863,58771.76742089679,59029.082889957455
158,2020-07-11,9277.51171875,9293.5322265625,9240.3466796875,5,9192.8369140625,9275.3251953125,0.9908731126131191,0.999764320056521,4100.705318120863,4063.27864247559,59029.082889957455,59015.17091903833
159,2020-07-15,9241.8974609375,9275.3251953125,9192.8369140625,2,9159.0400390625,9230.9833984375,0.9910345876238931,0.9988190669128142,4063.27864247559,4026.8496738467684,59015.17091903833,58945.47795105411
160,2020-07-18,9151.18359375,9230.9833984375,9159.0400390625,5,9525.36328125,9530.5185546875,1.0408886657847793,1.041452010775587,4026.8496738467684,4191.502184326237,58945.47795105411,61388.886538253326
161,2020-07-22,9375.080078125,9530.5185546875,9525.36328125,2,9677.11328125,9704.556640625,1.0322165998165431,1.0351438664794739,4191.502184326237,4326.538132828841,61388.886538253326,63546.32937007727
162,2020-07-25,9539.4853515625,9704.556640625,9677.11328125,5,11100.4677734375,11304.3974609375,1.1636338192625164,1.1850112500131802,4326.538132828841,5034.506091688541,63546.32937007727,75303.11520058454
163,2020-07-29,10912.953125,11304.3974609375,11100.4677734375,2,11759.5927734375,11794.775390625,1.0775811678781952,1.0808050997309677,5034.506091688541,5425.088953971626,75303.11520058454,81387.99093442032
164,2020-08-01,11322.5703125,11794.775390625,11759.5927734375,5,11747.0224609375,11786.6171875,1.037487260994874,1.0409842343383549,5425.088953971626,5628.460679509569,81387.99093442032,84723.6154272045
165,2020-08-05,11203.8232421875,11786.6171875,11747.0224609375,2,11754.0458984375,11800.064453125,1.0491102585569327,1.0532176559776827,5628.460679509569,5904.875838757813,84723.6154272045,89232.40764619496
166,2020-08-08,11604.5537109375,11800.064453125,11754.0458984375,5,11584.9345703125,11748.396484375,0.9983093584541292,1.0123953731457958,5904.875838757813,5894.8928103416,89232.40764619496,90338.4766356673
167,2020-08-12,11404.5966796875,11748.396484375,11584.9345703125,2,11865.6982421875,11963.203125,1.0404312029132305,1.048980815455528,5894.8928103416,6133.230417708265,90338.4766356673,94763.32888829245
168,2020-08-15,11768.697265625,11963.203125,11865.6982421875,5,11758.283203125,12028.923828125,0.9991151049037162,1.0221117560105901,6133.230417708265,6127.803152187256,94763.32888829245,96858.71249542169
169,2020-08-19,11990.884765625,12028.923828125,11758.283203125,2,11681.8251953125,11689.4072265625,0.9742254573908925,0.9748577736376248,6127.803152187256,5969.861828740983,96858.71249542169,94423.46882069358
170,2020-08-22,11585.4775390625,11689.4072265625,11681.8251953125,5,11488.36328125,11530.052734375,0.991617586976017,0.9952160103456569,5969.861828740983,5919.819981196365,94423.46882069358,93971.74792272819
171,2020-08-26,11366.89453125,11530.052734375,11488.36328125,2,11506.865234375,11585.640625,1.0123138912514926,1.0192441385946374,5919.819981196365,5992.71600067323,93971.74792272819,95780.15326373349
172,2020-08-29,11541.0546875,11585.640625,11506.865234375,5,11414.0341796875,11964.8232421875,0.9889940294668151,1.0367183560048874,5992.71600067323,5926.760344956075,95780.15326373349,99297.04302947393
173,2020-09-02,11964.8232421875,11964.8232421875,11414.0341796875,2,10169.5673828125,10581.5712890625,0.8499555051473725,0.8843901054678596,5926.760344956075,5037.482582884556,99297.04302947393,87817.32235748305
174,2020-09-05,10512.5302734375,10581.5712890625,10169.5673828125,5,10242.34765625,10350.54296875,0.9742989927106148,0.9845910260922814,5037.482582884556,4908.014206301689,87817.32235748305,86464.14752863089
175,2020-09-09,10134.1513671875,10350.54296875,10242.34765625,2,10442.1708984375,10578.837890625,1.030394210633888,1.0438799961955683,4908.014206301689,5057.189423882137,86464.14752863089,90258.19399324026
176,2020-09-12,10409.861328125,10578.837890625,10442.1708984375,5,10974.9052734375,11100.1240234375,1.0542796803436645,1.066308538947351,5057.189423882137,5331.69204924782,90258.19399324026,96243.0829649586
177,2020-09-16,10797.76171875,11100.1240234375,10974.9052734375,2,11094.3466796875,11134.0927734375,1.0274672629997463,1.0311482197373805,5331.69204924782,5478.139036998166,96243.0829649586,99240.88366135406
178,2020-09-19,10933.7529296875,11134.0927734375,11094.3466796875,5,10246.1865234375,10537.828125,0.9371152420699842,0.9637887551297708,5478.139036998166,5133.647589749567,99240.88366135406,95647.24772195485
179,2020-09-23,10535.4921875,10537.828125,10246.1865234375,2,10750.7236328125,10772.9990234375,1.020429178009155,1.02254349694448,5133.647589749567,5238.52379019683,95647.24772195485,97803.47115872265
180,2020-09-26,10695.5751953125,10772.9990234375,10750.7236328125,5,10784.4912109375,10847.2568359375,1.0083133458464177,1.0141817188748743,5238.52379019683,5282.073450189424,97803.47115872265,99190.49249168253
181,2020-09-30,10843.87109375,10847.2568359375,10784.4912109375,2,10549.3291015625,10598.9404296875,0.9728379294035261,0.9774129863823566,5282.073450189424,5138.601398239618,99190.49249168253,96950.07548703214
182,2020-10-03,10575.1005859375,10598.9404296875,10549.3291015625,5,10668.96875,10680.5078125,1.0088763377047518,1.0099674916286534,5138.601398239618,5184.213359580503,96950.07548703214,97916.42455284645
183,2020-10-07,10603.35546875,10680.5078125,10668.96875,2,11296.361328125,11442.2109375,1.0653572221941832,1.0791122650959177,5184.213359580503,5523.0391440246585,97916.42455284645,105662.81468931567
184,2020-10-10,11059.142578125,11442.2109375,11296.361328125,5,11429.5068359375,11539.9775390625,1.0334894188402166,1.043478502744742,5523.0391440246585,5708.002515189812,105662.81468931567,110256.87566780223
185,2020-10-14,11429.0478515625,11539.9775390625,11429.5068359375,2,11358.1015625,11386.26171875,0.9937924584808873,0.9962563694396773,5708.002515189812,5672.569852585571,110256.87566780223,109844.11465856656
186,2020-10-17,11322.123046875,11386.26171875,11358.1015625,5,12823.689453125,13184.56640625,1.1326223359376442,1.164495947594303,5672.569852585571,6424.879317204928,109844.11465856656,127913.02638698474
187,2020-10-21,11913.0771484375,13184.56640625,12823.689453125,2,13108.0625,13145.06640625,1.1003087058593617,1.1034148643932928,6424.879317204928,7069.350646816334,127913.02638698474,141141.13466493046
188,2020-10-24,12931.57421875,13145.06640625,13108.0625,5,13271.28515625,13837.6953125,1.0262698826727097,1.070070439872369,7069.350646816334,7255.061658880443,141141.13466493046,151030.95605498741
189,2020-10-28,13654.21484375,13837.6953125,13271.28515625,2,13780.9951171875,14028.2138671875,1.0092850650797787,1.0273907381506227,7255.061658880443,7322.4253785409555,151030.95605498741,155167.80542492776
190,2020-10-31,13546.5322265625,14028.2138671875,13780.9951171875,5,14133.70703125,14218.7666015625,1.043345026968315,1.0496240929971627,7322.4253785409555,7639.816104047288,155167.80542492776,162867.86703150003
191,2020-11-04,13950.48828125,14218.7666015625,14133.70703125,2,14833.75390625,15737.095703125,1.0633143161151672,1.128067733964285,7639.816104047288,8123.525835920684,162867.86703150003,183725.98569782072
192,2020-11-07,15565.880859375,15737.095703125,14833.75390625,5,15701.33984375,15916.2607421875,1.0087023012445464,1.022509479931004,8123.525835920684,8194.21920491272,183725.98569782072,187861.56208568974
193,2020-11-11,15290.9091796875,15916.2607421875,15701.33984375,2,16068.138671875,16317.80859375,1.0508295146517497,1.0671575118258263,8194.21920491272,8610.72739004848,187861.56208568974,200477.87716307765
194,2020-11-14,16317.80859375,16317.80859375,16068.138671875,5,17804.005859375,18393.94921875,1.091078238667062,1.1272315833999424,8610.72739004848,9394.977274376324,200477.87716307765,225984.9949111952
195,2020-11-18,17645.19140625,18393.94921875,17804.005859375,2,18642.232421875,18936.62109375,1.0565049702590272,1.0731887604825057,9394.977274376324,9925.840185849194,225984.9949111952,242524.55657639093
196,2020-11-21,18621.31640625,18936.62109375,18642.232421875,5,18732.12109375,19390.96484375,1.0059504218221011,1.041331580469879,9925.840185849194,9984.90312189376,242524.55657639093,252548.47980244976
197,2020-11-25,19104.41015625,19390.96484375,18732.12109375,2,17717.4140625,17853.939453125,0.9273991668726687,0.9345454430208666,9984.90312189376,9259.99083654858,252548.47980244976,236018.03094122678
198,2020-11-28,17112.93359375,17853.939453125,17717.4140625,5,19201.091796875,19308.330078125,1.1220222232316521,1.128288728075051,9259.99083654858,10389.915505528965,236018.03094122678,266296.48393345485
199,2020-12-02,18801.744140625,19308.330078125,19201.091796875,2,19154.23046875,19160.44921875,1.0187475334994789,1.0190782873887718,10389.915505528965,10584.700794525625,266296.48393345485,271376.96478455677
200,2020-12-05,18698.384765625,19160.44921875,19154.23046875,5,18553.916015625,18626.29296875,0.9922737310302016,0.9961444906723957,10584.700794525625,10502.92054922228,271376.96478455677,270330.668365533
201,2020-12-09,18320.884765625,18626.29296875,18553.916015625,2,18803.65625,18919.55078125,1.0263508826430048,1.0326766978387563,10502.92054922228,10779.68177602364,270330.668365533,279164.18193226255
202,2020-12-12,18051.3203125,18919.55078125,18803.65625,5,21310.59765625,21458.908203125,1.1805561746911692,1.1887722245040075,10779.68177602364,12726.01988189058,279164.18193226255,331862.6255574572
203,2020-12-16,19418.818359375,21458.908203125,21310.59765625,2,23869.83203125,24085.85546875,1.229211355166013,1.2403357929923606,12726.01988189058,15642.968144888346,331862.6255574572,411621.0928353355
204,2020-12-19,23132.865234375,24085.85546875,23869.83203125,5,23241.345703125,24024.490234375,1.0046894523290093,1.0385436473591287,15642.968144888346,15716.32509828801,411621.0928353355,427486.4710831599
205,2020-12-23,23781.974609375,24024.490234375,23241.345703125,2,26437.037109375,26718.0703125,1.1116418019786027,1.1234588696418661,15716.32509828801,17470.923952742425,427486.4710831599,480263.46759027714
206,2020-12-26,24677.015625,26718.0703125,26437.037109375,5,28840.953125,28937.740234375,1.1687374828170698,1.1726596389985873,17470.923952742425,20418.923683016634,480263.46759027714,563185.5845286241
207,2020-12-30,27360.08984375,28937.740234375,28840.953125,2,32127.267578125,33155.1171875,1.1742383801222784,1.2118058594414223,20418.923683016634,23976.68386938588,563185.5845286241,682471.5912847291
208,2021-01-02,29376.455078125,33155.1171875,32127.267578125,5,36824.36328125,36879.69921875,1.2535332525084362,1.2554169357967309,23976.68386938588,30055.57051515784,682471.5912847291,856786.3938989935
209,2021-01-06,34013.61328125,36879.69921875,36824.36328125,2,40254.546875,41436.3515625,1.1834834053690588,1.2182284551739107,30055.57051515784,35570.268943588875,856786.3938989935,1043761.5650535965
210,2021-01-09,40788.640625,41436.3515625,40254.546875,5,37316.359375,37599.9609375,0.914871366223669,0.9218243207265503,35570.268943588875,32542.2205453645,1043761.5650535965,962164.7957060126
211,2021-01-13,33915.12109375,37599.9609375,37316.359375,2,36178.140625,37864.3671875,1.0667259752661487,1.1164449946333166,32542.2205453645,34713.63194858005,962164.7957060126,1074204.0701783653
212,2021-01-16,36821.6484375,37864.3671875,36178.140625,5,35547.75,36378.328125,0.9654035467841078,0.9879603349846632,34713.63194858005,33512.6634049173,1074204.0701783653,1061271.0130153066
213,2021-01-20,36050.11328125,36378.328125,35547.75,2,32067.642578125,33360.9765625,0.8895295925409389,0.9254055958778735,33512.6634049173,29810.505823537722,1061271.0130153066,982106.1341873442
214,2021-01-23,32985.7578125,33360.9765625,32067.642578125,5,30432.546875,32564.029296875,0.9225965657053221,0.9872148301693653,29810.505823537722,27503.070294734407,982106.1341873442,969549.740470051
215,2021-01-27,32564.029296875,32564.029296875,30432.546875,2,34269.5234375,34834.70703125,1.0523735599509692,1.069729630620155,27503.070294734407,28943.503995651397,969549.740470051,1037156.0857408947
216,2021-01-30,34295.93359375,34834.70703125,34269.5234375,5,37472.08984375,37480.1875,1.0926102869110643,1.092846398175622,28943.503995651397,31623.97020490021,1037156.0857408947,1133452.2926478633
217,2021-02-03,35510.8203125,37480.1875,37472.08984375,2,39266.01171875,40846.546875,1.1057478079414615,1.1502563589222916,31623.97020490021,34968.135732474504,1133452.2926478633,1303760.707153255
218,2021-02-06,38138.38671875,40846.546875,39266.01171875,5,44918.18359375,47145.56640625,1.1777683184398264,1.236170967427728,34968.135732474504,41184.3624206121,1303760.707153255,1611671.1346558977
219,2021-02-10,46469.76171875,47145.56640625,44918.18359375,2,47105.515625,48047.74609375,1.0136810235890124,1.0339572297476038,41184.3624206121,41747.80665438693,1611671.1346558977,1666399.0216529893
220,2021-02-13,47491.203125,48047.74609375,47105.515625,5,52149.0078125,52533.9140625,1.098077209693769,1.1061820001533178,41747.80665438693,45842.31504188416,1666399.0216529893,1843340.6028256356
221,2021-02-17,49207.27734375,52533.9140625,52149.0078125,2,56099.51953125,57505.2265625,1.1400655057452678,1.1686325614153077,45842.31504188416,52263.24208275956,1843340.6028256356,2154187.85024096
222,2021-02-20,55887.3359375,57505.2265625,56099.51953125,5,49705.33203125,51290.13671875,0.8893845304567126,0.9177416646967902,52263.24208275956,46482.11901992062,2154187.85024096,1976987.9437497382
223,2021-02-24,48835.0859375,51290.13671875,49705.33203125,2,46188.453125,48253.26953125,0.9458046860839519,0.9880860984458055,46482.11901992062,43963.00598815291,1976987.9437497382,1953434.3040140744
224,2021-02-27,46344.7734375,48253.26953125,46188.453125,5,50538.2421875,52535.13671875,1.0904841784512176,1.1335719828169675,43963.00598815291,47940.96246723688,1953434.3040140744,2214358.397303917
225,2021-03-03,48415.81640625,52535.13671875,50538.2421875,2,48912.3828125,49147.21875,1.0102562848901149,1.0151066820316095,47940.96246723688,48432.65863620717,2214358.397303917,2247810.0055160117
226,2021-03-06,48899.23046875,49147.21875,48912.3828125,5,56008.55078125,57258.25390625,1.1453871614000828,1.1709438647064598,48432.65863620717,55474.14539438453,2247810.0055160117,2632059.3349847677
227,2021-03-10,54824.01171875,57258.25390625,56008.55078125,2,61243.0859375,61683.86328125,1.1170850876743603,1.1251249470340001,55474.14539438453,61969.34057154626,2632059.3349847677,2961395.619865082
228,2021-03-13,57343.37109375,61683.86328125,61243.0859375,5,58870.89453125,58969.81640625,1.0266381869144503,1.0283632664330276,61969.34057154626,63620.091448656334,2961395.619865082,3045390.4728449164
229,2021-03-17,56825.828125,58969.81640625,58870.89453125,2,58313.64453125,60031.28515625,1.0261820453012536,1.0564084525824937,63620.091448656334,65285.79556503495,3045390.4728449164,3217176.236927567
230,2021-03-20,58332.26171875,60031.28515625,58313.64453125,5,52774.265625,57262.3828125,0.9047183165887177,0.9816588818138333,65285.79556503495,59065.25506075359,3217176.236927567,3158169.6273403517
231,2021-03-24,54710.48828125,57262.3828125,52774.265625,2,55973.51171875,56568.21484375,1.0230855815251947,1.0339555836707213,59065.25506075359,60428.81082176504,3158169.6273403517,3265407.1203678376
232,2021-03-27,55137.56640625,56568.21484375,55973.51171875,5,58918.83203125,59930.02734375,1.0685787544038465,1.086918252833095,60428.81082176504,64572.94339802737,3265407.1203678376,3549230.602058958
233,2021-03-31,58930.27734375,59930.02734375,58918.83203125,2,57603.890625,60110.26953125,0.9774922708913626,1.0200235301900398,64572.94339802737,63119.55308027719,3549230.602058958,3620298.7281706985
234,2021-04-03,59397.41015625,60110.26953125,57603.890625,5,56048.9375,58731.14453125,0.9436259485482354,0.9887829179210452,63119.55308027719,59561.24814731726,3620298.7281706985,3579689.5401864722
235,2021-04-07,58186.5078125,58731.14453125,56048.9375,2,59793.234375,61276.6640625,1.0276133870703756,1.0531077798990396,59561.24814731726,61205.935946803824,3579689.5401864722,3769798.9043935896
236,2021-04-10,58253.77734375,61276.6640625,59793.234375,5,63109.6953125,64863.09765625,1.0833579930807866,1.1134573690131548,61205.935946803824,66307.93993196057,3769798.9043935896,4197510.36979476
237,2021-04-14,63523.75390625,64863.09765625,63109.6953125,2,60683.8203125,62572.17578125,0.9552933600564405,0.9850201213485531,66307.93993196057,63343.53473602324,4197510.36979476,4134632.1738170446
238,2021-04-17,61529.921875,62572.17578125,60683.8203125,5,53906.08984375,56757.97265625,0.8760955353277051,0.9224450629330496,63343.53473602324,55494.98797410537,4134632.1738170446,3813971.0357816755
239,2021-04-21,56471.12890625,56757.97265625,53906.08984375,2,50050.8671875,51167.5625,0.8863089539185849,0.9060835774143162,55494.98797410537,49185.70473905378,3813971.0357816755,3455776.5202556457
240,2021-04-24,51143.2265625,51167.5625,50050.8671875,5,54824.703125,56227.20703125,1.0719836586375915,1.0994067212896137,49185.70473905378,52726.27171883919,3455776.5202556457,3799303.9336438896
241,2021-04-28,55036.63671875,56227.20703125,54824.703125,2,57828.05078125,58448.33984375,1.0507191977730175,1.061989673214128,52726.27171883919,55400.50592198085,3799303.9336438896,4034821.5429316256
242,2021-05-01,57714.6640625,58448.33984375,57828.05078125,5,57424.0078125,57911.36328125,0.9949639098707177,1.0034081324381787,55400.50592198085,55121.50398094992,4034821.5429316256,4048572.749114353
243,2021-05-05,53252.1640625,57911.36328125,57424.0078125,2,58803.77734375,59464.61328125,1.1042514117310667,1.1166609719646077,55121.50398094992,60867.998587703565,4048572.749114353,4520883.181095458
244,2021-05-08,57352.765625,59464.61328125,58803.77734375,5,49150.53515625,57939.36328125,0.8569863130510543,1.0102278878770286,60867.998587703565,52163.04169247286,4520883.181095458,4567122.267376846
245,2021-05-12,56714.53125,57939.36328125,49150.53515625,2,46760.1875,50639.6640625,0.824483363776369,0.8928869364938989,52163.04169247286,43007.56007941701,4567122.267376846,4077923.809911181
246,2021-05-15,49855.49609375,50639.6640625,46760.1875,5,37002.44140625,43546.1171875,0.7421938262668037,0.8734466728726232,43007.56007941701,31919.945573741952,4077923.809911181,3561848.983994973
247,2021-05-19,42944.9765625,43546.1171875,37002.44140625,2,37536.6328125,38831.0546875,0.8740634136304868,0.9042048173198372,31919.945573741952,27900.056591084238,3561848.983994973,3220641.0098940223
248,2021-05-22,37371.03125,38831.0546875,37536.6328125,5,39294.19921875,40782.078125,1.051461463717301,1.09127516048945,27900.056591084238,29335.834341056965,3220641.0098940223,3514605.5349510033
249,2021-05-26,38392.625,40782.078125,39294.19921875,2,34616.06640625,37234.5,0.9016332278985872,0.9698347013261011,29335.834341056965,26450.163010025415,3514605.5349510033,3408586.409268268
250,2021-05-29,35684.15625,37234.5,34616.06640625,5,37575.1796875,38231.33984375,1.0529933627756716,1.0713813597245976,26450.163010025415,27851.84609389134,3408586.409268268,3651895.9419006207
251,2021-06-02,36699.921875,38231.33984375,37575.1796875,2,35551.95703125,37917.71484375,0.9687202373983256,1.0331824403577154,27851.84609389134,26980.64696005605,3651895.9419006207,3773074.761185321
252,2021-06-05,36880.15625,37917.71484375,35551.95703125,5,37345.12109375,37537.37109375,1.0126074531951041,1.0178202836044112,26980.64696005605,27320.804203778585,3773074.761185321,3840312.0234902897
253,2021-06-09,33416.9765625,37537.37109375,37345.12109375,2,35552.515625,37408.92578125,1.0639058132175987,1.1194587191717906,27320.804203778585,29066.762414179844,3840312.0234902897,4299070.779036467
254,2021-06-12,37340.14453125,37408.92578125,35552.515625,5,38347.0625,40516.77734375,1.0269660972497658,1.085072857975723,29066.762414179844,29850.579556176457,4299070.779036467,4664805.016849017
255,2021-06-16,40168.69140625,40516.77734375,38347.0625,2,35615.87109375,36457.796875,0.8866574898730306,0.9076172411563149,29850.579556176457,26467.239940534622,4664805.016849017,4233857.459924642
256,2021-06-19,35854.52734375,36457.796875,35615.87109375,5,33723.02734375,34753.41015625,0.9405514405596661,0.9692893124223002,26467.239940534622,24893.80065370817,4233857.459924642,4103832.786224383
257,2021-06-23,32515.71484375,34753.41015625,33723.02734375,2,32186.27734375,32637.587890625,0.9898683605271154,1.0037481275580329,24893.80065370817,24641.58564037494,4103832.786224383,4119214.4749839893
258,2021-06-26,31594.6640625,32637.587890625,32186.27734375,5,35040.8359375,36074.7578125,1.1090744901791911,1.14179906268785,24641.58564037494,27329.354031305713,4119214.4749839893,4703315.226546943
259,2021-06-30,35908.38671875,36074.7578125,35040.8359375,2,34668.546875,34909.26171875,0.9654721373738965,0.9721757201785316,27329.354031305713,26385.729849652642,4703315.226546943,4572448.867594928
260,2021-07-03,33854.421875,34909.26171875,34668.546875,5,33855.328125,34997.6640625,1.000026769028972,1.0337693608155878,26385.729849652642,26386.43617001943,4572448.867594928,4726857.543215566
261,2021-07-07,34225.6796875,34997.6640625,33855.328125,2,33520.51953125,34209.0703125,0.9793967523015317,0.9995147101488808,26386.43617001943,25842.789889728698,4726857.543215566,4724563.647222158
262,2021-07-10,33811.2421875,34209.0703125,33520.51953125,5,32822.34765625,33061.3984375,0.9707524933344331,0.9778226500569915,25842.789889728698,25086.952720172012,4724563.647222158,4619785.345889695
263,2021-07-14,32723.845703125,33061.3984375,32822.34765625,2,31533.068359375,31935.9453125,0.9636113262923652,0.975922744601202,25086.952720172012,24174.071783318814,4619785.345889695,4508553.594229084
264,2021-07-17,31397.30859375,31935.9453125,31533.068359375,5,32110.693359375,32752.326171875,1.0227212075676768,1.0431571252064176,24174.071783318814,24723.33588606352,4508553.594229084,4703129.806195073
265,2021-07-21,29796.28515625,32752.326171875,32110.693359375,2,34292.4453125,34490.390625,1.1508966682481523,1.1575399565460722,24723.33588606352,28454.004899250485,4703129.806195073,5444060.6714935815
266,2021-07-24,33593.73046875,34490.390625,34292.4453125,5,39995.90625,40816.0703125,1.1905765061491316,1.2149907063899457,28454.004899250485,33876.66973889992,5444060.6714935815,6614483.120887709
267,2021-07-28,39503.1875,40816.0703125,39995.90625,2,41626.1953125,42231.44921875,1.053742696396335,1.0690643437001128,33876.66973889992,35697.29331559652,6614483.120887709,7071308.0565472925
268,2021-07-31,42196.3046875,42231.44921875,41626.1953125,5,39747.50390625,39952.296875,0.9419664636658238,0.9468198026078631,35697.29331559652,33625.653146934106,7071308.0565472925,6695254.4982795
269,2021-08-04,38213.33203125,39952.296875,39747.50390625,2,44555.80078125,44689.859375,1.1659752869708737,1.1694834498717266,33625.653146934106,39206.68057757956,6695254.4982795,7829989.328417106
270,2021-08-07,42832.796875,44689.859375,44555.80078125,5,45593.63671875,46735.6328125,1.0644562121826184,1.091117933505247,39206.68057757956,41733.79469986417,7829989.328417106,8543441.775390608
271,2021-08-11,45599.703125,46735.6328125,45593.63671875,2,47096.9453125,48098.68359375,1.0328344722639025,1.0548025600495616,41733.79469986417,43104.10182440426,8543441.775390608,9011644.256316386
272,2021-08-14,47810.6875,48098.68359375,47096.9453125,5,44801.1875,45952.0625,0.93705382295538,0.9611253237050816,43104.10182440426,40390.86339961598,9011644.256316386,8661319.502967127
273,2021-08-18,44686.75,45952.0625,44801.1875,2,48905.4921875,49717.01953125,1.0944070040336342,1.112567361270399,40390.86339961598,44204.04380350549,8661319.502967127,9636301.38453598
274,2021-08-21,49327.07421875,49717.01953125,48905.4921875,5,48960.7890625,49202.87890625,0.9925743587664324,0.9974822080071234,44204.04380350549,43875.80043314775,9636301.38453598,9612039.182069048
275,2021-08-25,47727.2578125,49202.87890625,48960.7890625,2,48902.40234375,49283.50390625,1.0246220835872584,1.0326070712016144,43875.80043314775,44956.11405887058,9612039.182069048,9925459.628071481
276,2021-08-28,49072.5859375,49283.50390625,48902.40234375,5,48847.02734375,49111.08984375,0.9954035722911102,1.0007846316943443,44956.11405887058,44749.47653052638,9925459.628071481,9933247.458276602
277,2021-09-01,47099.7734375,49111.08984375,48847.02734375,2,49944.625,50545.58203125,1.0604005360296485,1.0731597700426836,44749.47653052638,47452.36890001634,9933247.458276602,10659961.558101188
278,2021-09-04,50009.32421875,50545.58203125,49944.625,5,46091.390625,47334.0546875,0.9216559380684243,0.9465045854339507,47452.36890001634,43734.757572113485,10659961.558101188,10089702.495292416
279,2021-09-08,46827.76171875,47334.0546875,46091.390625,2,45201.45703125,45969.29296875,0.9652705013477332,0.981667525448771,43734.757572113485,42215.87136795555,10089702.495292416,9904733.281067995
280,2021-09-11,44869.83984375,45969.29296875,45201.45703125,5,48176.34765625,48450.46875,1.073691099054827,1.0798003496049642,42215.87136795555,45326.805326617396,9904733.281067995,10695134.459641146
281,2021-09-15,47098.0,48450.46875,48176.34765625,2,48278.36328125,48791.78125,1.025061855731666,1.0359629124378955,45326.805326617396,46462.77918249039,10695134.459641146,11079762.64372474
